 231 (0, 2, 3, 4, 7, 11, 14, 15)
 231 (0, 2, 3, 4, 7, 8, 12, 14)
 231 (0, 2, 3, 4, 8, 11, 12, 14)
 231 (0, 2, 3, 7, 8, 11, 14, 15)
 231 (0, 2, 4, 5, 10, 11, 13, 15)
 231 (0, 2, 4, 7, 12, 13, 14, 15)
 231 (0, 2, 4, 7, 8, 12, 14, 15)
 231 (0, 2, 6, 7, 8, 9, 13, 15)
 231 (0, 2, 8, 11, 12, 13, 14, 15)
 231 (1, 2, 4, 5, 6, 7, 10, 11)
 231 (1, 2, 4, 5, 6, 7, 8, 10)
 231 (1, 2, 4, 5, 6, 7, 8, 9)
 231 (1, 2, 4, 5, 6, 7, 9, 11)
 231 (1, 2, 4, 5, 6, 8, 10, 14)
 231 (1, 2, 4, 5, 6, 8, 9, 13)
 231 (1, 2, 4, 5, 8, 9, 10, 11)
 231 (1, 2, 4, 5, 8, 9, 10, 13)
 231 (1, 2, 4, 6, 8, 9, 10, 11)
 231 (1, 2, 4, 6, 8, 9, 10, 14)
 231 (1, 2, 5, 6, 7, 10, 11, 14)
 231 (1, 2, 5, 6, 7, 9, 11, 13)
 231 (1, 2, 5, 7, 8, 9, 10, 11)
 231 (1, 2, 5, 7, 9, 10, 11, 13)
 231 (1, 2, 6, 7, 8, 9, 10, 11)
 231 (1, 2, 6, 7, 9, 10, 11, 14)
 231 (1, 3, 4, 5, 10, 11, 12, 14)
 231 (1, 3, 6, 7, 8, 9, 12, 14)
 231 (1, 3, 7, 8, 11, 12, 13, 15)
 231 (1, 3, 8, 11, 12, 13, 14, 15)
 231 (1, 4, 5, 6, 8, 9, 13, 14)
 231 (1, 4, 5, 8, 9, 10, 13, 14)
 231 (1, 5, 6, 7, 9, 11, 13, 14)
 231 (1, 5, 7, 9, 10, 11, 13, 14)
 231 (2, 3, 4, 6, 9, 11, 12, 13)
 231 (2, 3, 4, 7, 11, 12, 14, 15)
 231 (2, 3, 4, 7, 12, 13, 14, 15)
 231 (2, 3, 5, 7, 8, 10, 12, 13)
 231 (2, 4, 5, 6, 8, 10, 13, 14)
 231 (2, 4, 6, 8, 9, 10, 13, 14)
 231 (2, 5, 6, 7, 10, 11, 13, 14)
 231 (2, 6, 7, 9, 10, 11, 13, 14)
 231 (4, 5, 6, 7, 10, 11, 13, 14)
 231 (4, 5, 6, 7, 8, 10, 13, 14)
 231 (4, 5, 6, 7, 8, 9, 13, 14)
 231 (4, 5, 6, 7, 9, 11, 13, 14)
 231 (4, 5, 8, 9, 10, 11, 13, 14)
 231 (4, 6, 8, 9, 10, 11, 13, 14)
 231 (5, 7, 8, 9, 10, 11, 13, 14)
 231 (6, 7, 8, 9, 10, 11, 13, 14)
 232 (0, 1, 2, 4, 9, 10, 12, 13)
 232 (0, 1, 2, 4, 9, 10, 12, 14)
 232 (0, 1, 2, 5, 6, 7, 12, 13)
 232 (0, 1, 2, 5, 6, 7, 12, 14)
 232 (0, 1, 2, 5, 6, 8, 12, 13)
 232 (0, 1, 2, 5, 6, 8, 12, 14)
 232 (0, 1, 2, 9, 10, 11, 12, 13)
 232 (0, 1, 2, 9, 10, 11, 12, 14)
 232 (0, 1, 3, 4, 6, 7, 10, 11)
 232 (0, 1, 3, 4, 6, 7, 8, 10)
 232 (0, 1, 3, 4, 6, 8, 10, 11)
 232 (0, 1, 3, 6, 7, 8, 10, 11)
 232 (0, 1, 4, 9, 10, 12, 13, 14)
 232 (0, 1, 5, 6, 7, 12, 13, 14)
 232 (0, 1, 5, 6, 8, 12, 13, 14)
 232 (0, 1, 9, 10, 11, 12, 13, 14)
 232 (0, 2, 3, 4, 5, 7, 8, 9)
 232 (0, 2, 3, 4, 5, 7, 9, 11)
 232 (0, 2, 3, 4, 5, 8, 9, 11)
 232 (0, 2, 3, 5, 7, 8, 9, 11)
 232 (0, 2, 4, 9, 10, 12, 13, 14)
 232 (0, 2, 5, 6, 7, 12, 13, 14)
 232 (0, 2, 5, 6, 8, 12, 13, 14)
 232 (0, 2, 9, 10, 11, 12, 13, 14)
 232 (0, 3, 4, 5, 7, 8, 9, 13)
 232 (0, 3, 4, 5, 7, 9, 11, 13)
 232 (0, 3, 4, 5, 8, 9, 11, 13)
 232 (0, 3, 4, 6, 7, 10, 11, 14)
 232 (0, 3, 4, 6, 7, 8, 10, 14)
 232 (0, 3, 4, 6, 8, 10, 11, 14)
 232 (0, 3, 5, 7, 8, 9, 11, 13)
 232 (0, 3, 6, 7, 8, 10, 11, 14)
 232 (1, 2, 3, 4, 5, 6, 13, 15)
 232 (1, 2, 3, 4, 5, 6, 14, 15)
 232 (1, 2, 3, 5, 6, 11, 13, 15)
 232 (1, 2, 3, 5, 6, 11, 14, 15)
 232 (1, 2, 3, 7, 9, 10, 13, 15)
 232 (1, 2, 3, 7, 9, 10, 14, 15)
 232 (1, 2, 3, 8, 9, 10, 13, 15)
 232 (1, 2, 3, 8, 9, 10, 14, 15)
 232 (1, 3, 4, 5, 6, 13, 14, 15)
 232 (1, 3, 5, 6, 11, 13, 14, 15)
 232 (1, 3, 7, 9, 10, 13, 14, 15)
 232 (1, 3, 8, 9, 10, 13, 14, 15)
 232 (1, 4, 5, 7, 8, 9, 12, 15)
 232 (1, 4, 5, 7, 9, 11, 12, 15)
 232 (1, 4, 5, 8, 9, 11, 12, 15)
 232 (1, 5, 7, 8, 9, 11, 12, 15)
 232 (2, 3, 4, 5, 6, 13, 14, 15)
 232 (2, 3, 5, 6, 11, 13, 14, 15)
 232 (2, 3, 7, 9, 10, 13, 14, 15)
 232 (2, 3, 8, 9, 10, 13, 14, 15)
 232 (2, 4, 6, 7, 10, 11, 12, 15)
 232 (2, 4, 6, 7, 8, 10, 12, 15)
 232 (2, 4, 6, 8, 10, 11, 12, 15)
 232 (2, 6, 7, 8, 10, 11, 12, 15)
 232 (4, 5, 7, 8, 9, 12, 14, 15)
 232 (4, 5, 7, 9, 11, 12, 14, 15)
 232 (4, 5, 8, 9, 11, 12, 14, 15)
 232 (4, 6, 7, 10, 11, 12, 13, 15)
 232 (4, 6, 7, 8, 10, 12, 13, 15)
 232 (4, 6, 8, 10, 11, 12, 13, 15)
 232 (5, 7, 8, 9, 11, 12, 14, 15)
 232 (6, 7, 8, 10, 11, 12, 13, 15)
 233 (0, 1, 2, 3, 4, 10, 11, 15)
 233 (0, 1, 2, 3, 4, 5, 11, 12)
 233 (0, 1, 2, 3, 4, 6, 11, 12)
 233 (0, 1, 2, 3, 5, 7, 8, 15)
 233 (0, 1, 2, 3, 6, 7, 8, 15)
 233 (0, 1, 2, 3, 7, 8, 10, 12)
 233 (0, 1, 2, 3, 7, 8, 9, 12)
 233 (0, 1, 3, 4, 8, 9, 12, 14)
 233 (0, 1, 3, 7, 9, 11, 14, 15)
 233 (0, 1, 4, 5, 6, 7, 9, 14)
 233 (0, 1, 4, 5, 6, 9, 11, 13)
 233 (0, 1, 4, 6, 8, 12, 14, 15)
 233 (0, 1, 4, 8, 10, 12, 14, 15)
 233 (0, 1, 5, 7, 8, 9, 10, 13)
 233 (0, 1, 5, 8, 9, 10, 11, 14)
 233 (0, 2, 3, 4, 8, 10, 12, 13)
 233 (0, 2, 3, 7, 10, 11, 13, 15)
 233 (0, 2, 4, 5, 6, 10, 11, 14)
 233 (0, 2, 4, 5, 6, 7, 10, 13)
 233 (0, 2, 4, 5, 8, 12, 13, 15)
 233 (0, 2, 4, 8, 9, 12, 13, 15)
 233 (0, 2, 6, 7, 8, 9, 10, 14)
 233 (0, 2, 6, 8, 9, 10, 11, 13)
 233 (0, 4, 5, 11, 12, 13, 14, 15)
 233 (0, 4, 6, 11, 12, 13, 14, 15)
 233 (0, 7, 8, 10, 12, 13, 14, 15)
 233 (0, 7, 8, 9, 12, 13, 14, 15)
 233 (1, 3, 4, 5, 6, 7, 9, 14)
 233 (1, 3, 4, 5, 9, 10, 11, 13)
 233 (1, 3, 5, 6, 7, 8, 9, 13)
 233 (1, 3, 5, 8, 9, 10, 11, 14)
 233 (1, 3, 6, 7, 11, 12, 14, 15)
 233 (1, 3, 7, 10, 11, 12, 14, 15)
 233 (1, 4, 5, 6, 7, 10, 12, 14)
 233 (1, 4, 5, 6, 7, 10, 14, 15)
 233 (1, 4, 5, 6, 9, 11, 12, 13)
 233 (1, 4, 5, 9, 10, 11, 13, 15)
 233 (1, 5, 6, 7, 8, 9, 13, 15)
 233 (1, 5, 7, 8, 9, 10, 12, 13)
 233 (1, 6, 8, 9, 10, 11, 12, 14)
 233 (1, 6, 8, 9, 10, 11, 14, 15)
 233 (2, 3, 4, 5, 6, 7, 10, 13)
 233 (2, 3, 4, 6, 9, 10, 11, 14)
 233 (2, 3, 5, 6, 7, 8, 10, 14)
 233 (2, 3, 5, 7, 11, 12, 13, 15)
 233 (2, 3, 6, 8, 9, 10, 11, 13)
 233 (2, 3, 7, 9, 11, 12, 13, 15)
 233 (2, 4, 5, 6, 10, 11, 12, 14)
 233 (2, 4, 5, 6, 7, 9, 12, 13)
 233 (2, 4, 5, 6, 7, 9, 13, 15)
 233 (2, 4, 6, 9, 10, 11, 14, 15)
 233 (2, 5, 6, 7, 8, 10, 14, 15)
 233 (2, 5, 8, 9, 10, 11, 12, 13)
 233 (2, 5, 8, 9, 10, 11, 13, 15)
 233 (2, 6, 7, 8, 9, 10, 12, 14)
 233 (3, 4, 10, 11, 12, 13, 14, 15)
 233 (3, 4, 9, 11, 12, 13, 14, 15)
 233 (3, 5, 7, 8, 12, 13, 14, 15)
 233 (3, 6, 7, 8, 12, 13, 14, 15)
 234 (0, 1, 2, 3, 5, 10, 11, 12)
 234 (0, 1, 2, 3, 5, 7, 10, 12)
 234 (0, 1, 2, 3, 6, 7, 9, 12)
 234 (0, 1, 2, 3, 6, 9, 11, 12)
 234 (0, 1, 4, 5, 6, 7, 10, 15)
 234 (0, 1, 5, 6, 9, 11, 13, 15)
 234 (0, 1, 5, 7, 9, 10, 13, 15)
 234 (0, 1, 6, 8, 9, 10, 11, 15)
 234 (0, 2, 4, 5, 6, 7, 9, 15)
 234 (0, 2, 5, 6, 10, 11, 14, 15)
 234 (0, 2, 5, 8, 9, 10, 11, 15)
 234 (0, 2, 6, 7, 9, 10, 14, 15)
 234 (0, 3, 4, 5, 8, 10, 12, 13)
 234 (0, 3, 4, 5, 8, 10, 12, 14)
 234 (0, 3, 4, 6, 8, 9, 12, 13)
 234 (0, 3, 4, 6, 8, 9, 12, 14)
 234 (0, 3, 5, 7, 10, 11, 13, 15)
 234 (0, 3, 5, 7, 10, 11, 14, 15)
 234 (0, 3, 6, 7, 9, 11, 13, 15)
 234 (0, 3, 6, 7, 9, 11, 14, 15)
 234 (0, 5, 10, 11, 12, 13, 14, 15)
 234 (0, 5, 7, 10, 12, 13, 14, 15)
 234 (0, 6, 7, 9, 12, 13, 14, 15)
 234 (0, 6, 9, 11, 12, 13, 14, 15)
 234 (1, 3, 4, 5, 6, 7, 10, 12)
 234 (1, 3, 4, 5, 9, 10, 12, 13)
 234 (1, 3, 5, 6, 8, 9, 12, 13)
 234 (1, 3, 5, 6, 9, 11, 12, 13)
 234 (1, 3, 6, 8, 9, 10, 11, 12)
 234 (2, 3, 4, 5, 6, 7, 9, 12)
 234 (2, 3, 4, 6, 9, 10, 12, 14)
 234 (2, 3, 5, 6, 10, 11, 12, 14)
 234 (2, 3, 5, 6, 8, 10, 12, 14)
 234 (2, 3, 5, 8, 9, 10, 11, 12)
 234 (3, 4, 5, 10, 12, 13, 14, 15)
 234 (3, 4, 5, 6, 7, 9, 12, 14)
 234 (3, 4, 6, 9, 12, 13, 14, 15)
 234 (3, 5, 8, 9, 10, 11, 12, 14)
 237 (0, 1, 2, 4, 7, 13, 14, 15)
 237 (0, 1, 2, 5, 7, 11, 14, 15)
 237 (0, 1, 2, 6, 7, 11, 13, 15)
 237 (0, 1, 2, 7, 10, 11, 13, 15)
 237 (0, 1, 2, 7, 9, 11, 14, 15)
 237 (0, 1, 2, 8, 11, 13, 14, 15)
 237 (0, 1, 4, 7, 8, 11, 13, 15)
 237 (0, 2, 4, 7, 8, 11, 14, 15)
 237 (0, 4, 5, 8, 11, 13, 14, 15)
 237 (0, 4, 6, 8, 11, 13, 14, 15)
 237 (0, 4, 7, 8, 10, 13, 14, 15)
 237 (0, 4, 7, 8, 9, 13, 14, 15)
 237 (1, 2, 3, 4, 5, 8, 11, 12)
 237 (1, 2, 3, 4, 5, 8, 12, 14)
 237 (1, 2, 3, 4, 6, 8, 11, 12)
 237 (1, 2, 3, 4, 6, 8, 12, 13)
 237 (1, 2, 3, 4, 7, 12, 13, 14)
 237 (1, 2, 3, 4, 7, 8, 10, 12)
 237 (1, 2, 3, 4, 7, 8, 9, 12)
 237 (1, 2, 3, 4, 8, 10, 12, 13)
 237 (1, 2, 3, 4, 8, 9, 12, 14)
 237 (1, 2, 3, 8, 11, 12, 13, 14)
 237 (1, 2, 4, 5, 7, 10, 14, 15)
 237 (1, 2, 4, 5, 7, 8, 10, 11)
 237 (1, 2, 4, 5, 8, 10, 13, 14)
 237 (1, 2, 4, 6, 7, 8, 9, 11)
 237 (1, 2, 4, 6, 7, 9, 13, 15)
 237 (1, 2, 4, 6, 8, 9, 13, 14)
 237 (1, 2, 5, 7, 10, 11, 13, 14)
 237 (1, 2, 5, 8, 10, 11, 13, 15)
 237 (1, 2, 6, 7, 9, 11, 13, 14)
 237 (1, 2, 6, 8, 9, 11, 14, 15)
 237 (1, 3, 4, 6, 7, 9, 13, 14)
 237 (1, 3, 4, 7, 8, 11, 12, 13)
 237 (1, 3, 5, 8, 10, 11, 13, 14)
 237 (1, 4, 5, 8, 10, 11, 13, 15)
 237 (1, 4, 6, 7, 8, 9, 13, 15)
 237 (1, 4, 6, 7, 9, 11, 12, 13)
 237 (1, 5, 7, 8, 10, 11, 12, 13)
 237 (2, 3, 4, 5, 7, 10, 13, 14)
 237 (2, 3, 4, 7, 8, 11, 12, 14)
 237 (2, 3, 6, 8, 9, 11, 13, 14)
 237 (2, 4, 5, 7, 10, 11, 12, 14)
 237 (2, 4, 5, 7, 8, 10, 14, 15)
 237 (2, 4, 6, 8, 9, 11, 14, 15)
 237 (2, 6, 7, 8, 9, 11, 12, 14)
 237 (4, 5, 7, 8, 10, 11, 13, 14)
 237 (4, 6, 7, 8, 9, 11, 13, 14)
 238 (1, 3, 4, 6, 7, 10, 12, 14)
 238 (1, 3, 6, 8, 10, 11, 12, 14)
 238 (2, 3, 4, 5, 7, 9, 12, 13)
 238 (2, 3, 5, 8, 9, 11, 12, 13)
 238 (3, 4, 5, 10, 11, 13, 14, 15)
 238 (3, 4, 6, 9, 11, 13, 14, 15)
 238 (3, 5, 7, 8, 10, 13, 14, 15)
 238 (3, 6, 7, 8, 9, 13, 14, 15)
 239 (0, 1, 2, 5, 10, 11, 13, 14)
 239 (0, 1, 2, 5, 7, 10, 13, 14)
 239 (0, 1, 2, 6, 7, 9, 13, 14)
 239 (0, 1, 2, 6, 9, 11, 13, 14)
 239 (0, 1, 3, 4, 6, 13, 14, 15)
 239 (0, 1, 3, 5, 6, 12, 14, 15)
 239 (0, 1, 3, 8, 10, 13, 14, 15)
 239 (0, 1, 4, 6, 7, 9, 10, 11)
 239 (0, 1, 4, 6, 9, 10, 13, 14)
 239 (0, 1, 4, 7, 9, 11, 12, 15)
 239 (0, 1, 5, 6, 7, 8, 10, 11)
 239 (0, 1, 5, 6, 8, 10, 13, 14)
 239 (0, 1, 5, 6, 9, 10, 12, 14)
 239 (0, 1, 5, 7, 8, 11, 12, 15)
 239 (0, 2, 3, 4, 5, 13, 14, 15)
 239 (0, 2, 3, 5, 6, 12, 13, 15)
 239 (0, 2, 3, 8, 9, 13, 14, 15)
 239 (0, 2, 4, 5, 7, 9, 10, 11)
 239 (0, 2, 4, 5, 9, 10, 13, 14)
 239 (0, 2, 4, 7, 10, 11, 12, 15)
 239 (0, 2, 5, 6, 7, 8, 9, 11)
 239 (0, 2, 5, 6, 8, 9, 13, 14)
 239 (0, 2, 5, 6, 9, 10, 12, 13)
 239 (0, 2, 6, 7, 8, 11, 12, 15)
 239 (1, 2, 3, 4, 5, 10, 13, 14)
 239 (1, 2, 3, 4, 6, 9, 13, 14)
 239 (1, 2, 3, 5, 8, 10, 13, 14)
 239 (1, 2, 3, 6, 8, 9, 13, 14)
 240 (0, 1, 2, 3, 4, 11, 13, 15)
 240 (0, 1, 2, 3, 4, 11, 14, 15)
 240 (0, 1, 2, 3, 7, 8, 12, 13)
 240 (0, 1, 2, 3, 7, 8, 12, 14)
 240 (0, 1, 2, 4, 10, 11, 12, 14)
 240 (0, 1, 2, 4, 9, 10, 11, 13)
 240 (0, 1, 2, 4, 9, 10, 11, 14)
 240 (0, 1, 2, 4, 9, 11, 12, 13)
 240 (0, 1, 2, 5, 6, 7, 8, 13)
 240 (0, 1, 2, 5, 6, 7, 8, 14)
 240 (0, 1, 2, 5, 7, 8, 12, 13)
 240 (0, 1, 2, 6, 7, 8, 12, 14)
 240 (0, 1, 3, 4, 6, 7, 11, 14)
 240 (0, 1, 3, 4, 6, 7, 8, 14)
 240 (0, 1, 3, 4, 8, 10, 11, 14)
 240 (0, 1, 3, 4, 8, 11, 12, 14)
 240 (0, 1, 3, 7, 8, 10, 11, 14)
 240 (0, 1, 4, 6, 7, 8, 10, 14)
 240 (0, 1, 4, 6, 8, 10, 11, 14)
 240 (0, 1, 4, 9, 11, 12, 13, 14)
 240 (0, 1, 5, 7, 8, 12, 13, 14)
 240 (0, 2, 3, 4, 5, 7, 11, 13)
 240 (0, 2, 3, 4, 5, 7, 8, 13)
 240 (0, 2, 3, 4, 8, 11, 12, 13)
 240 (0, 2, 3, 4, 8, 9, 11, 13)
 240 (0, 2, 3, 7, 8, 9, 11, 13)
 240 (0, 2, 4, 10, 11, 12, 13, 14)
 240 (0, 2, 4, 5, 7, 8, 9, 13)
 240 (0, 2, 4, 5, 8, 9, 11, 13)
 240 (0, 2, 6, 7, 8, 12, 13, 14)
 240 (1, 2, 3, 4, 5, 11, 13, 15)
 240 (1, 2, 3, 4, 6, 11, 14, 15)
 240 (1, 2, 3, 7, 8, 10, 14, 15)
 240 (1, 2, 3, 7, 8, 9, 13, 15)
 240 (1, 3, 4, 6, 7, 10, 11, 14)
 240 (1, 3, 6, 7, 8, 10, 11, 14)
 240 (1, 4, 5, 6, 11, 13, 14, 15)
 240 (1, 4, 5, 6, 7, 10, 11, 14)
 240 (1, 4, 5, 6, 7, 8, 10, 14)
 240 (1, 4, 5, 7, 8, 12, 14, 15)
 240 (1, 4, 5, 7, 9, 11, 14, 15)
 240 (1, 4, 6, 8, 9, 10, 11, 14)
 240 (1, 4, 8, 9, 11, 12, 14, 15)
 240 (1, 4, 9, 10, 11, 12, 13, 14)
 240 (1, 5, 6, 7, 8, 12, 13, 14)
 240 (1, 5, 7, 8, 9, 11, 14, 15)
 240 (1, 6, 7, 8, 9, 10, 11, 14)
 240 (1, 7, 8, 9, 10, 13, 14, 15)
 240 (2, 3, 4, 5, 7, 9, 11, 13)
 240 (2, 3, 5, 7, 8, 9, 11, 13)
 240 (2, 4, 5, 6, 11, 13, 14, 15)
 240 (2, 4, 5, 6, 7, 8, 9, 13)
 240 (2, 4, 5, 6, 7, 9, 11, 13)
 240 (2, 4, 5, 8, 9, 10, 11, 13)
 240 (2, 4, 6, 7, 10, 11, 13, 15)
 240 (2, 4, 6, 7, 8, 12, 13, 15)
 240 (2, 4, 8, 10, 11, 12, 13, 15)
 240 (2, 4, 9, 10, 11, 12, 13, 14)
 240 (2, 5, 6, 7, 8, 12, 13, 14)
 240 (2, 5, 7, 8, 9, 10, 11, 13)
 240 (2, 6, 7, 8, 10, 11, 13, 15)
 240 (2, 7, 8, 9, 10, 13, 14, 15)
 242 (0, 1, 2, 4, 11, 12, 13, 14)
 242 (0, 1, 2, 7, 8, 12, 13, 14)
 242 (0, 1, 3, 4, 5, 10, 13, 14)
 242 (0, 1, 3, 4, 7, 8, 11, 14)
 242 (0, 1, 3, 6, 8, 9, 13, 14)
 242 (0, 1, 4, 5, 7, 10, 11, 12)
 242 (0, 1, 6, 10, 11, 13, 14, 15)
 242 (0, 1, 6, 7, 10, 13, 14, 15)
 242 (0, 1, 6, 7, 8, 9, 11, 12)
 242 (0, 2, 3, 4, 6, 9, 13, 14)
 242 (0, 2, 3, 4, 7, 8, 11, 13)
 242 (0, 2, 3, 5, 8, 10, 13, 14)
 242 (0, 2, 4, 6, 7, 9, 11, 12)
 242 (0, 2, 5, 7, 8, 10, 11, 12)
 242 (0, 2, 5, 7, 9, 13, 14, 15)
 242 (0, 2, 5, 9, 11, 13, 14, 15)
 242 (0, 4, 7, 9, 10, 11, 13, 15)
 242 (0, 4, 7, 9, 10, 11, 14, 15)
 242 (0, 5, 6, 7, 8, 11, 13, 15)
 242 (0, 5, 6, 7, 8, 11, 14, 15)
 242 (1, 2, 3, 4, 11, 13, 14, 15)
 242 (1, 2, 3, 7, 8, 13, 14, 15)
 242 (1, 2, 4, 5, 10, 12, 13, 15)
 242 (1, 2, 4, 6, 9, 12, 14, 15)
 242 (1, 2, 4, 9, 10, 11, 13, 14)
 242 (1, 2, 5, 6, 7, 8, 13, 14)
 242 (1, 2, 5, 8, 10, 12, 14, 15)
 242 (1, 2, 6, 8, 9, 12, 13, 15)
 242 (1, 3, 4, 5, 7, 8, 10, 15)
 242 (1, 3, 4, 6, 10, 12, 13, 14)
 242 (1, 3, 4, 6, 8, 9, 11, 15)
 242 (1, 3, 4, 7, 9, 10, 11, 12)
 242 (1, 3, 5, 6, 7, 8, 11, 12)
 242 (1, 3, 6, 8, 10, 12, 13, 14)
 242 (1, 4, 6, 7, 8, 10, 11, 14)
 242 (1, 4, 7, 8, 11, 12, 14, 15)
 242 (2, 3, 4, 5, 8, 10, 11, 15)
 242 (2, 3, 4, 5, 9, 12, 13, 14)
 242 (2, 3, 4, 6, 7, 8, 9, 15)
 242 (2, 3, 4, 7, 9, 10, 11, 12)
 242 (2, 3, 5, 6, 7, 8, 11, 12)
 242 (2, 3, 5, 8, 9, 12, 13, 14)
 242 (2, 4, 5, 7, 8, 9, 11, 13)
 242 (2, 4, 7, 8, 11, 12, 13, 15)
 243 (0, 1, 4, 6, 9, 10, 11, 14)
 243 (0, 1, 5, 6, 7, 8, 10, 14)
 243 (0, 1, 5, 7, 8, 12, 14, 15)
 243 (0, 2, 4, 5, 9, 10, 11, 13)
 243 (0, 2, 5, 6, 7, 8, 9, 13)
 243 (0, 2, 6, 7, 8, 12, 13, 15)
 243 (1, 3, 7, 8, 9, 12, 14, 15)
 243 (2, 3, 7, 8, 10, 12, 13, 15)
 244 (0, 1, 2, 3, 5, 10, 12, 15)
 244 (0, 1, 2, 3, 6, 9, 12, 15)
 244 (0, 1, 2, 4, 7, 11, 13, 15)
 244 (0, 1, 2, 4, 7, 11, 14, 15)
 244 (0, 1, 2, 7, 8, 11, 13, 15)
 244 (0, 1, 2, 7, 8, 11, 14, 15)
 244 (0, 1, 3, 4, 6, 9, 12, 15)
 244 (0, 1, 3, 4, 7, 10, 11, 15)
 244 (0, 1, 3, 5, 10, 11, 12, 15)
 244 (0, 1, 3, 5, 6, 10, 12, 14)
 244 (0, 1, 3, 5, 6, 10, 14, 15)
 244 (0, 1, 3, 5, 8, 10, 12, 15)
 244 (0, 1, 3, 6, 7, 8, 11, 15)
 244 (0, 1, 3, 6, 7, 9, 12, 15)
 244 (0, 1, 3, 6, 9, 10, 12, 14)
 244 (0, 1, 3, 6, 9, 10, 14, 15)
 244 (0, 1, 4, 10, 12, 13, 14, 15)
 244 (0, 1, 4, 7, 8, 13, 14, 15)
 244 (0, 1, 4, 8, 11, 13, 14, 15)
 244 (0, 1, 5, 6, 7, 9, 13, 14)
 244 (0, 1, 5, 6, 9, 10, 13, 15)
 244 (0, 1, 5, 9, 10, 11, 13, 14)
 244 (0, 1, 6, 8, 12, 13, 14, 15)
 244 (0, 2, 3, 4, 5, 10, 12, 15)
 244 (0, 2, 3, 4, 7, 9, 11, 15)
 244 (0, 2, 3, 5, 6, 9, 12, 13)
 244 (0, 2, 3, 5, 6, 9, 13, 15)
 244 (0, 2, 3, 5, 7, 10, 12, 15)
 244 (0, 2, 3, 5, 7, 8, 11, 15)
 244 (0, 2, 3, 5, 9, 10, 12, 13)
 244 (0, 2, 3, 5, 9, 10, 13, 15)
 244 (0, 2, 3, 6, 8, 9, 12, 15)
 244 (0, 2, 3, 6, 9, 11, 12, 15)
 244 (0, 2, 4, 7, 8, 13, 14, 15)
 244 (0, 2, 4, 8, 11, 13, 14, 15)
 244 (0, 2, 4, 9, 12, 13, 14, 15)
 244 (0, 2, 5, 6, 7, 10, 13, 14)
 244 (0, 2, 5, 6, 9, 10, 14, 15)
 244 (0, 2, 5, 8, 12, 13, 14, 15)
 244 (0, 2, 6, 9, 10, 11, 13, 14)
 244 (0, 3, 4, 5, 8, 10, 12, 15)
 244 (0, 3, 4, 5, 9, 10, 11, 12)
 244 (0, 3, 4, 6, 8, 9, 12, 15)
 244 (0, 3, 4, 6, 9, 10, 11, 12)
 244 (0, 3, 5, 10, 12, 13, 14, 15)
 244 (0, 3, 5, 6, 7, 8, 10, 12)
 244 (0, 3, 5, 6, 7, 8, 9, 12)
 244 (0, 3, 5, 7, 10, 11, 12, 15)
 244 (0, 3, 6, 7, 9, 11, 12, 15)
 244 (0, 3, 6, 9, 12, 13, 14, 15)
 244 (0, 4, 5, 6, 7, 10, 11, 14)
 244 (0, 4, 5, 6, 7, 9, 10, 15)
 244 (0, 4, 5, 6, 7, 9, 11, 13)
 244 (0, 4, 5, 6, 9, 10, 13, 15)
 244 (0, 4, 5, 6, 9, 10, 14, 15)
 244 (0, 4, 5, 9, 10, 12, 14, 15)
 244 (0, 4, 6, 9, 10, 12, 13, 15)
 244 (0, 5, 6, 8, 10, 12, 13, 15)
 244 (0, 5, 6, 8, 9, 10, 11, 15)
 244 (0, 5, 6, 8, 9, 10, 13, 15)
 244 (0, 5, 6, 8, 9, 10, 14, 15)
 244 (0, 5, 6, 8, 9, 12, 14, 15)
 244 (0, 5, 7, 8, 9, 10, 11, 13)
 244 (0, 6, 7, 8, 9, 10, 11, 14)
 244 (1, 2, 3, 4, 7, 8, 12, 13)
 244 (1, 2, 3, 4, 7, 8, 12, 14)
 244 (1, 2, 3, 4, 8, 11, 12, 13)
 244 (1, 2, 3, 4, 8, 11, 12, 14)
 244 (1, 2, 4, 5, 7, 10, 11, 14)
 244 (1, 2, 4, 5, 7, 8, 10, 14)
 244 (1, 2, 4, 5, 8, 10, 11, 13)
 244 (1, 2, 4, 6, 7, 8, 9, 13)
 244 (1, 2, 4, 6, 7, 9, 11, 13)
 244 (1, 2, 4, 6, 8, 9, 11, 14)
 244 (1, 2, 5, 7, 8, 10, 11, 13)
 244 (1, 2, 6, 7, 8, 9, 11, 14)
 244 (1, 3, 4, 5, 6, 9, 10, 12)
 244 (1, 3, 4, 7, 11, 12, 13, 14)
 244 (1, 3, 5, 6, 8, 9, 10, 12)
 244 (1, 3, 5, 6, 9, 10, 12, 13)
 244 (1, 3, 7, 8, 11, 12, 13, 14)
 244 (1, 4, 5, 8, 10, 11, 13, 14)
 244 (1, 4, 6, 7, 8, 9, 13, 14)
 244 (1, 4, 6, 7, 9, 11, 13, 14)
 244 (1, 5, 7, 8, 10, 11, 13, 14)
 244 (2, 3, 4, 7, 11, 12, 13, 14)
 244 (2, 3, 5, 6, 9, 10, 12, 14)
 244 (2, 3, 7, 8, 11, 12, 13, 14)
 244 (2, 4, 5, 7, 10, 11, 13, 14)
 244 (2, 4, 5, 7, 8, 10, 13, 14)
 244 (2, 4, 6, 8, 9, 11, 13, 14)
 244 (2, 6, 7, 8, 9, 11, 13, 14)
